id,onet_id,element_id,element_name,scale_id,scale_name,data_value,active_status
60203,132,2.A.1.b,Active Listening,IM,Importance,2.88,1
60204,132,2.A.1.b,Active Listening,LV,Level,2.5,1
60205,132,2.A.1.c,Writing,IM,Importance,2.38,1
60206,132,2.A.1.c,Writing,LV,Level,2.38,1
60207,132,2.A.1.d,Speaking,IM,Importance,3,1
60208,132,2.A.1.d,Speaking,LV,Level,2.5,1
60209,132,2.A.1.e,Mathematics,IM,Importance,2.88,1
60210,132,2.A.1.e,Mathematics,LV,Level,3,1
60211,132,2.A.1.f,Science,IM,Importance,1.38,1
60212,132,2.A.1.f,Science,LV,Level,0.38,1
60213,132,2.A.2.a,Critical Thinking,IM,Importance,3,1
60214,132,2.A.2.a,Critical Thinking,LV,Level,3,1
60215,132,2.A.2.b,Active Learning,IM,Importance,2.75,1
60216,132,2.A.2.b,Active Learning,LV,Level,2.75,1
60217,132,2.A.2.c,Learning Strategies,IM,Importance,2.25,1
60218,132,2.A.2.c,Learning Strategies,LV,Level,2.25,1
60219,132,2.A.2.d,Monitoring,IM,Importance,3.12,1
60220,132,2.A.2.d,Monitoring,LV,Level,3.12,1
60221,132,2.B.1.a,Social Perceptiveness,IM,Importance,2.62,1
60222,132,2.B.1.a,Social Perceptiveness,LV,Level,2.38,1
60223,132,2.B.1.b,Coordination,IM,Importance,2.75,1
60224,132,2.B.1.b,Coordination,LV,Level,2.5,1
60225,132,2.B.1.c,Persuasion,IM,Importance,2.25,1
60226,132,2.B.1.c,Persuasion,LV,Level,2.25,1
60227,132,2.B.1.d,Negotiation,IM,Importance,2,1
60228,132,2.B.1.d,Negotiation,LV,Level,2,1
60229,132,2.B.1.e,Instructing,IM,Importance,2.25,1
60230,132,2.B.1.e,Instructing,LV,Level,2.25,1
60231,132,2.B.1.f,Service Orientation,IM,Importance,2.38,1
60232,132,2.B.1.f,Service Orientation,LV,Level,2,1
60233,132,2.B.2.i,Complex Problem Solving,IM,Importance,2.88,1
60234,132,2.B.2.i,Complex Problem Solving,LV,Level,2.75,1
60235,132,2.B.3.a,Operations Analysis,IM,Importance,3,1
60236,132,2.B.3.a,Operations Analysis,LV,Level,2.88,1
60237,132,2.B.3.b,Technology Design,IM,Importance,1.88,1
60238,132,2.B.3.b,Technology Design,LV,Level,1.5,1
60239,132,2.B.3.c,Equipment Selection,IM,Importance,3,1
60240,132,2.B.3.c,Equipment Selection,LV,Level,2.88,1
60241,132,2.B.3.d,Installation,IM,Importance,1.62,1
60242,132,2.B.3.d,Installation,LV,Level,0.62,1
60243,132,2.B.3.e,Programming,IM,Importance,1.62,1
60244,132,2.B.3.e,Programming,LV,Level,0.75,1
60245,132,2.B.3.g,Operation Monitoring,IM,Importance,3.5,1
60246,132,2.B.3.g,Operation Monitoring,LV,Level,3.12,1
60247,132,2.B.3.h,Operation and Control,IM,Importance,3.12,1
60248,132,2.B.3.h,Operation and Control,LV,Level,2.88,1
60249,132,2.B.3.j,Equipment Maintenance,IM,Importance,2.88,1
60250,132,2.B.3.j,Equipment Maintenance,LV,Level,2.88,1
60251,132,2.B.3.k,Troubleshooting,IM,Importance,3,1
60252,132,2.B.3.k,Troubleshooting,LV,Level,2.88,1
60253,132,2.B.3.l,Repairing,IM,Importance,2.88,1
60254,132,2.B.3.l,Repairing,LV,Level,2.5,1
60255,132,2.B.3.m,Quality Control Analysis,IM,Importance,3.38,1
60256,132,2.B.3.m,Quality Control Analysis,LV,Level,3.38,1
60257,132,2.B.4.e,Judgment and Decision Making,IM,Importance,3,1
60258,132,2.B.4.e,Judgment and Decision Making,LV,Level,2.88,1
60259,132,2.B.4.g,Systems Analysis,IM,Importance,2,1
60260,132,2.B.4.g,Systems Analysis,LV,Level,2,1
60261,132,2.B.4.h,Systems Evaluation,IM,Importance,2.25,1
60262,132,2.B.4.h,Systems Evaluation,LV,Level,2,1
60263,132,2.B.5.a,Time Management,IM,Importance,3,1
60264,132,2.B.5.a,Time Management,LV,Level,3,1
60265,132,2.B.5.b,Management of Financial Resources,IM,Importance,1.75,1
60266,132,2.B.5.b,Management of Financial Resources,LV,Level,1.25,1
60267,132,2.B.5.c,Management of Material Resources,IM,Importance,1.75,1
60268,132,2.B.5.c,Management of Material Resources,LV,Level,1.5,1
60269,132,2.B.5.d,Management of Personnel Resources,IM,Importance,2.5,1
60270,132,2.B.5.d,Management of Personnel Resources,LV,Level,2.38,1
60271,450,2.A.1.a,Reading Comprehension,IM,Importance,2.5,1
60272,450,2.A.1.a,Reading Comprehension,LV,Level,2.62,1
60273,450,2.A.1.b,Active Listening,IM,Importance,3,1
60274,450,2.A.1.b,Active Listening,LV,Level,2.75,1
60275,450,2.A.1.c,Writing,IM,Importance,2.25,1
60276,450,2.A.1.c,Writing,LV,Level,2.25,1
60277,450,2.A.1.d,Speaking,IM,Importance,3,1
60278,450,2.A.1.d,Speaking,LV,Level,2.25,1
60279,450,2.A.1.e,Mathematics,IM,Importance,2,1
60280,450,2.A.1.e,Mathematics,LV,Level,1.62,1
60281,450,2.A.1.f,Science,IM,Importance,1.25,1
60282,450,2.A.1.f,Science,LV,Level,0.38,1
60283,450,2.A.2.a,Critical Thinking,IM,Importance,3.12,1
60284,450,2.A.2.a,Critical Thinking,LV,Level,3,1
60285,450,2.A.2.b,Active Learning,IM,Importance,2.62,1
60286,450,2.A.2.b,Active Learning,LV,Level,2.75,1
60287,450,2.A.2.c,Learning Strategies,IM,Importance,2.62,1
60288,450,2.A.2.c,Learning Strategies,LV,Level,2.38,1
60289,450,2.A.2.d,Monitoring,IM,Importance,3.38,1
60290,450,2.A.2.d,Monitoring,LV,Level,3,1
60291,450,2.B.1.a,Social Perceptiveness,IM,Importance,2.75,1
60292,450,2.B.1.a,Social Perceptiveness,LV,Level,2.5,1
60293,450,2.B.1.b,Coordination,IM,Importance,3.12,1
60294,450,2.B.1.b,Coordination,LV,Level,2.62,1
60295,450,2.B.1.c,Persuasion,IM,Importance,2.5,1
60296,450,2.B.1.c,Persuasion,LV,Level,2.12,1
60297,450,2.B.1.d,Negotiation,IM,Importance,2.25,1
60298,450,2.B.1.d,Negotiation,LV,Level,2,1
60299,450,2.B.1.e,Instructing,IM,Importance,2.62,1
60300,450,2.B.1.e,Instructing,LV,Level,2.75,1
60301,450,2.B.1.f,Service Orientation,IM,Importance,2.88,1
60302,450,2.B.1.f,Service Orientation,LV,Level,2.62,1
60303,450,2.B.2.i,Complex Problem Solving,IM,Importance,2.88,1
60304,450,2.B.2.i,Complex Problem Solving,LV,Level,2.62,1
60305,450,2.B.3.a,Operations Analysis,IM,Importance,2.25,1
60306,450,2.B.3.a,Operations Analysis,LV,Level,1.75,1
60307,450,2.B.3.b,Technology Design,IM,Importance,1.25,1
60308,450,2.B.3.b,Technology Design,LV,Level,0.5,1
60309,450,2.B.3.c,Equipment Selection,IM,Importance,2.38,1
60310,450,2.B.3.c,Equipment Selection,LV,Level,2.25,1
60311,450,2.B.3.d,Installation,IM,Importance,1,1
60312,450,2.B.3.d,Installation,LV,Level,0,1
60313,450,2.B.3.e,Programming,IM,Importance,1,1
60314,450,2.B.3.e,Programming,LV,Level,0,1
60315,450,2.B.3.g,Operation Monitoring,IM,Importance,3.12,1
60316,450,2.B.3.g,Operation Monitoring,LV,Level,2.62,1
60317,450,2.B.3.h,Operation and Control,IM,Importance,3,1
60318,450,2.B.3.h,Operation and Control,LV,Level,2.88,1
60319,450,2.B.3.j,Equipment Maintenance,IM,Importance,2.38,1
60320,450,2.B.3.j,Equipment Maintenance,LV,Level,2,1
60321,450,2.B.3.k,Troubleshooting,IM,Importance,2.5,1
60322,450,2.B.3.k,Troubleshooting,LV,Level,2.25,1
60323,450,2.B.3.l,Repairing,IM,Importance,2.38,1
60324,450,2.B.3.l,Repairing,LV,Level,2,1
60325,450,2.B.3.m,Quality Control Analysis,IM,Importance,3.25,1
60326,450,2.B.3.m,Quality Control Analysis,LV,Level,2.75,1
60327,450,2.B.4.e,Judgment and Decision Making,IM,Importance,3,1
60328,450,2.B.4.e,Judgment and Decision Making,LV,Level,2.62,1
60329,450,2.B.4.g,Systems Analysis,IM,Importance,2.12,1
60330,450,2.B.4.g,Systems Analysis,LV,Level,1.75,1
60331,450,2.B.4.h,Systems Evaluation,IM,Importance,2.12,1
60332,450,2.B.4.h,Systems Evaluation,LV,Level,1.62,1
60333,450,2.B.5.a,Time Management,IM,Importance,3,1
60334,450,2.B.5.a,Time Management,LV,Level,2.88,1
60335,450,2.B.5.b,Management of Financial Resources,IM,Importance,1.88,1
60336,450,2.B.5.b,Management of Financial Resources,LV,Level,1.38,1
60337,450,2.B.5.c,Management of Material Resources,IM,Importance,2.25,1
60338,450,2.B.5.c,Management of Material Resources,LV,Level,1.75,1
60339,450,2.B.5.d,Management of Personnel Resources,IM,Importance,2.75,1
60340,450,2.B.5.d,Management of Personnel Resources,LV,Level,2.5,1
60341,689,2.A.1.a,Reading Comprehension,IM,Importance,3.38,1
60342,689,2.A.1.a,Reading Comprehension,LV,Level,3.12,1
60343,689,2.A.1.b,Active Listening,IM,Importance,3.38,1
60344,689,2.A.1.b,Active Listening,LV,Level,3,1
60345,689,2.A.1.c,Writing,IM,Importance,2.75,1
60346,689,2.A.1.c,Writing,LV,Level,2.75,1
60347,689,2.A.1.d,Speaking,IM,Importance,3.12,1
60348,689,2.A.1.d,Speaking,LV,Level,2.88,1
60349,689,2.A.1.e,Mathematics,IM,Importance,2.38,1
60350,689,2.A.1.e,Mathematics,LV,Level,2,1
60351,689,2.A.1.f,Science,IM,Importance,1.62,1
60352,689,2.A.1.f,Science,LV,Level,1,1
60353,689,2.A.2.a,Critical Thinking,IM,Importance,3.25,1
60354,689,2.A.2.a,Critical Thinking,LV,Level,3.12,1
60355,689,2.A.2.b,Active Learning,IM,Importance,3,1
60356,689,2.A.2.b,Active Learning,LV,Level,2.62,1
60357,689,2.A.2.c,Learning Strategies,IM,Importance,2.25,1
60358,689,2.A.2.c,Learning Strategies,LV,Level,1.88,1
60359,689,2.A.2.d,Monitoring,IM,Importance,3.38,1
60360,689,2.A.2.d,Monitoring,LV,Level,2.88,1
60361,689,2.B.1.a,Social Perceptiveness,IM,Importance,2.88,1
60362,689,2.B.1.a,Social Perceptiveness,LV,Level,2.5,1
60363,689,2.B.1.b,Coordination,IM,Importance,2.75,1
60364,689,2.B.1.b,Coordination,LV,Level,3,1
60365,689,2.B.1.c,Persuasion,IM,Importance,2.38,1
60366,689,2.B.1.c,Persuasion,LV,Level,1.88,1
60367,689,2.B.1.d,Negotiation,IM,Importance,2.12,1
60368,689,2.B.1.d,Negotiation,LV,Level,1.88,1
60369,689,2.B.1.e,Instructing,IM,Importance,2.5,1
60370,689,2.B.1.e,Instructing,LV,Level,2.38,1
60371,689,2.B.1.f,Service Orientation,IM,Importance,2.62,1
60372,689,2.B.1.f,Service Orientation,LV,Level,2.38,1
60373,689,2.B.2.i,Complex Problem Solving,IM,Importance,2.75,1
60374,689,2.B.2.i,Complex Problem Solving,LV,Level,3,1
60375,689,2.B.3.a,Operations Analysis,IM,Importance,3.25,1
60376,689,2.B.3.a,Operations Analysis,LV,Level,2.88,1
60377,689,2.B.3.b,Technology Design,IM,Importance,1.62,1
60378,689,2.B.3.b,Technology Design,LV,Level,1.25,1
60379,689,2.B.3.c,Equipment Selection,IM,Importance,1.38,1
60380,689,2.B.3.c,Equipment Selection,LV,Level,0.5,1
60381,689,2.B.3.d,Installation,IM,Importance,1.38,1
60382,689,2.B.3.d,Installation,LV,Level,0.5,1
60383,689,2.B.3.e,Programming,IM,Importance,1.38,1
60384,689,2.B.3.e,Programming,LV,Level,0.62,1
60385,689,2.B.3.g,Operation Monitoring,IM,Importance,3.12,1
60386,689,2.B.3.g,Operation Monitoring,LV,Level,2.88,1
60387,689,2.B.3.h,Operation and Control,IM,Importance,2.75,1
60388,689,2.B.3.h,Operation and Control,LV,Level,2.88,1
60389,689,2.B.3.j,Equipment Maintenance,IM,Importance,1.12,1
60390,689,2.B.3.j,Equipment Maintenance,LV,Level,0.25,1
60391,689,2.B.3.k,Troubleshooting,IM,Importance,2,1
60392,689,2.B.3.k,Troubleshooting,LV,Level,1.5,1
60393,689,2.B.3.l,Repairing,IM,Importance,1,1
60394,689,2.B.3.l,Repairing,LV,Level,0,1
60395,689,2.B.3.m,Quality Control Analysis,IM,Importance,2.75,1
60396,689,2.B.3.m,Quality Control Analysis,LV,Level,2.62,1
60397,689,2.B.4.e,Judgment and Decision Making,IM,Importance,3,1
60398,689,2.B.4.e,Judgment and Decision Making,LV,Level,2.62,1
60399,689,2.B.4.g,Systems Analysis,IM,Importance,2.38,1
60400,689,2.B.4.g,Systems Analysis,LV,Level,2.25,1
60401,689,2.B.4.h,Systems Evaluation,IM,Importance,2.25,1
60402,689,2.B.4.h,Systems Evaluation,LV,Level,2,1
60403,689,2.B.5.a,Time Management,IM,Importance,3.12,1
60404,689,2.B.5.a,Time Management,LV,Level,2.88,1
60405,689,2.B.5.b,Management of Financial Resources,IM,Importance,1.62,1
60406,689,2.B.5.b,Management of Financial Resources,LV,Level,0.75,1
60407,689,2.B.5.c,Management of Material Resources,IM,Importance,1.75,1
60408,689,2.B.5.c,Management of Material Resources,LV,Level,0.88,1
60409,689,2.B.5.d,Management of Personnel Resources,IM,Importance,2.38,1
60410,689,2.B.5.d,Management of Personnel Resources,LV,Level,2,1
60411,782,2.A.1.a,Reading Comprehension,IM,Importance,3.12,1
60412,782,2.A.1.a,Reading Comprehension,LV,Level,3.12,1
60413,782,2.A.1.b,Active Listening,IM,Importance,3,1
60414,782,2.A.1.b,Active Listening,LV,Level,3,1
60415,782,2.A.1.c,Writing,IM,Importance,2.5,1
60416,782,2.A.1.c,Writing,LV,Level,2.38,1
60417,782,2.A.1.d,Speaking,IM,Importance,2.75,1
60418,782,2.A.1.d,Speaking,LV,Level,2.25,1
60419,782,2.A.1.e,Mathematics,IM,Importance,2.88,1
60420,782,2.A.1.e,Mathematics,LV,Level,3.12,1
60421,782,2.A.1.f,Science,IM,Importance,1.5,1
60422,782,2.A.1.f,Science,LV,Level,0.75,1
60423,782,2.A.2.a,Critical Thinking,IM,Importance,3,1
60424,782,2.A.2.a,Critical Thinking,LV,Level,2.88,1
60425,782,2.A.2.b,Active Learning,IM,Importance,2.62,1
60426,782,2.A.2.b,Active Learning,LV,Level,2.5,1
60427,782,2.A.2.c,Learning Strategies,IM,Importance,2.25,1
60428,782,2.A.2.c,Learning Strategies,LV,Level,2,1
60429,782,2.A.2.d,Monitoring,IM,Importance,2.88,1
60430,782,2.A.2.d,Monitoring,LV,Level,3,1
60431,782,2.B.1.a,Social Perceptiveness,IM,Importance,2.88,1
60432,782,2.B.1.a,Social Perceptiveness,LV,Level,2.5,1
60433,782,2.B.1.b,Coordination,IM,Importance,2.38,1
60434,782,2.B.1.b,Coordination,LV,Level,2.25,1
60435,782,2.B.1.c,Persuasion,IM,Importance,2.12,1
60436,782,2.B.1.c,Persuasion,LV,Level,2,1
60437,782,2.B.1.d,Negotiation,IM,Importance,2,1
60438,782,2.B.1.d,Negotiation,LV,Level,1.62,1
60439,782,2.B.1.e,Instructing,IM,Importance,2,1
60440,782,2.B.1.e,Instructing,LV,Level,1.88,1
60441,782,2.B.1.f,Service Orientation,IM,Importance,2,1
60442,782,2.B.1.f,Service Orientation,LV,Level,1.38,1
60443,782,2.B.2.i,Complex Problem Solving,IM,Importance,3,1
60444,782,2.B.2.i,Complex Problem Solving,LV,Level,2.75,1
60445,782,2.B.3.a,Operations Analysis,IM,Importance,3.25,1
60446,782,2.B.3.a,Operations Analysis,LV,Level,2.88,1
60447,782,2.B.3.b,Technology Design,IM,Importance,1.75,1
60448,782,2.B.3.b,Technology Design,LV,Level,1.62,1
60449,782,2.B.3.c,Equipment Selection,IM,Importance,2.62,1
60450,782,2.B.3.c,Equipment Selection,LV,Level,2.5,1
60451,782,2.B.3.d,Installation,IM,Importance,1,1
60452,782,2.B.3.d,Installation,LV,Level,0,1
60453,782,2.B.3.e,Programming,IM,Importance,1.5,1
60454,782,2.B.3.e,Programming,LV,Level,0.75,1
60455,782,2.B.3.g,Operation Monitoring,IM,Importance,3,1
60456,782,2.B.3.g,Operation Monitoring,LV,Level,3.12,1
60457,782,2.B.3.h,Operation and Control,IM,Importance,3.38,1
60458,782,2.B.3.h,Operation and Control,LV,Level,3,1
60459,782,2.B.3.j,Equipment Maintenance,IM,Importance,2.5,1
60460,782,2.B.3.j,Equipment Maintenance,LV,Level,2.38,1
60461,782,2.B.3.k,Troubleshooting,IM,Importance,2.38,1
60462,782,2.B.3.k,Troubleshooting,LV,Level,2.38,1
60463,782,2.B.3.l,Repairing,IM,Importance,2.38,1
60464,782,2.B.3.l,Repairing,LV,Level,2.38,1
60465,782,2.B.3.m,Quality Control Analysis,IM,Importance,2.88,1
60466,782,2.B.3.m,Quality Control Analysis,LV,Level,3,1
60467,782,2.B.4.e,Judgment and Decision Making,IM,Importance,2.75,1
60468,782,2.B.4.e,Judgment and Decision Making,LV,Level,2.62,1
60469,782,2.B.4.g,Systems Analysis,IM,Importance,2.12,1
60470,782,2.B.4.g,Systems Analysis,LV,Level,2,1
60471,782,2.B.4.h,Systems Evaluation,IM,Importance,2,1
60472,782,2.B.4.h,Systems Evaluation,LV,Level,1.5,1
60473,782,2.B.5.a,Time Management,IM,Importance,2.75,1
60474,782,2.B.5.a,Time Management,LV,Level,2.62,1
60475,782,2.B.5.b,Management of Financial Resources,IM,Importance,2.62,1
60476,782,2.B.5.b,Management of Financial Resources,LV,Level,2.25,1
60477,782,2.B.5.c,Management of Material Resources,IM,Importance,2.38,1
60478,782,2.B.5.c,Management of Material Resources,LV,Level,1.88,1
60479,782,2.B.5.d,Management of Personnel Resources,IM,Importance,2.12,1
60480,782,2.B.5.d,Management of Personnel Resources,LV,Level,2,1
60481,937,2.A.1.a,Reading Comprehension,IM,Importance,2.38,1
60482,937,2.A.1.a,Reading Comprehension,LV,Level,2.62,1
60483,937,2.A.1.b,Active Listening,IM,Importance,2.75,1
60484,937,2.A.1.b,Active Listening,LV,Level,2.5,1
60485,937,2.A.1.c,Writing,IM,Importance,1.75,1
60486,937,2.A.1.c,Writing,LV,Level,1.38,1
60487,937,2.A.1.d,Speaking,IM,Importance,2.62,1
60488,937,2.A.1.d,Speaking,LV,Level,2.12,1
60489,937,2.A.1.e,Mathematics,IM,Importance,2,1
60490,937,2.A.1.e,Mathematics,LV,Level,1.5,1
60491,937,2.A.1.f,Science,IM,Importance,1.25,1
60492,937,2.A.1.f,Science,LV,Level,0.25,1
60493,937,2.A.2.a,Critical Thinking,IM,Importance,3,1
60494,937,2.A.2.a,Critical Thinking,LV,Level,2.75,1
60495,937,2.A.2.b,Active Learning,IM,Importance,2.12,1
60496,937,2.A.2.b,Active Learning,LV,Level,2,1
60497,937,2.A.2.c,Learning Strategies,IM,Importance,2,1
60498,937,2.A.2.c,Learning Strategies,LV,Level,1.88,1
60499,937,2.A.2.d,Monitoring,IM,Importance,3,1
60500,937,2.A.2.d,Monitoring,LV,Level,2.88,1
60501,937,2.B.1.a,Social Perceptiveness,IM,Importance,2.5,1
60502,937,2.B.1.a,Social Perceptiveness,LV,Level,2.25,1
60503,937,2.B.1.b,Coordination,IM,Importance,2.62,1
60504,937,2.B.1.b,Coordination,LV,Level,2.5,1
60505,937,2.B.1.c,Persuasion,IM,Importance,1.88,1
60506,937,2.B.1.c,Persuasion,LV,Level,1.62,1
60507,937,2.B.1.d,Negotiation,IM,Importance,1.88,1
60508,937,2.B.1.d,Negotiation,LV,Level,1.62,1
60509,937,2.B.1.e,Instructing,IM,Importance,2,1
60510,937,2.B.1.e,Instructing,LV,Level,2.12,1
60511,937,2.B.1.f,Service Orientation,IM,Importance,1.88,1
60512,937,2.B.1.f,Service Orientation,LV,Level,1.62,1
60513,937,2.B.2.i,Complex Problem Solving,IM,Importance,2.62,1
60514,937,2.B.2.i,Complex Problem Solving,LV,Level,2.25,1
60515,937,2.B.3.a,Operations Analysis,IM,Importance,1.88,1
60516,937,2.B.3.a,Operations Analysis,LV,Level,1.38,1
60517,937,2.B.3.b,Technology Design,IM,Importance,1.38,1
60518,937,2.B.3.b,Technology Design,LV,Level,0.38,1
60519,937,2.B.3.c,Equipment Selection,IM,Importance,2,1
60520,937,2.B.3.c,Equipment Selection,LV,Level,1.88,1
60521,937,2.B.3.d,Installation,IM,Importance,1.5,1
60522,937,2.B.3.d,Installation,LV,Level,0.5,1
60523,937,2.B.3.e,Programming,IM,Importance,1.12,1
60524,937,2.B.3.e,Programming,LV,Level,0.12,1
60525,937,2.B.3.g,Operation Monitoring,IM,Importance,3.12,1
60526,937,2.B.3.g,Operation Monitoring,LV,Level,3.12,1
60527,937,2.B.3.h,Operation and Control,IM,Importance,3.12,1
60528,937,2.B.3.h,Operation and Control,LV,Level,3,1
60529,937,2.B.3.j,Equipment Maintenance,IM,Importance,2.75,1
60530,937,2.B.3.j,Equipment Maintenance,LV,Level,2.62,1
60531,937,2.B.3.k,Troubleshooting,IM,Importance,3,1
60532,937,2.B.3.k,Troubleshooting,LV,Level,2.62,1
60533,937,2.B.3.l,Repairing,IM,Importance,2.62,1
60534,937,2.B.3.l,Repairing,LV,Level,2.5,1
60535,937,2.B.3.m,Quality Control Analysis,IM,Importance,3,1
60536,937,2.B.3.m,Quality Control Analysis,LV,Level,2.88,1
60537,937,2.B.4.e,Judgment and Decision Making,IM,Importance,2.75,1
60538,937,2.B.4.e,Judgment and Decision Making,LV,Level,2.38,1
60539,937,2.B.4.g,Systems Analysis,IM,Importance,2,1
60540,937,2.B.4.g,Systems Analysis,LV,Level,1.75,1
60541,937,2.B.4.h,Systems Evaluation,IM,Importance,2,1
60542,937,2.B.4.h,Systems Evaluation,LV,Level,1.5,1
60543,937,2.B.5.a,Time Management,IM,Importance,2.75,1
60544,937,2.B.5.a,Time Management,LV,Level,2.38,1
60545,937,2.B.5.b,Management of Financial Resources,IM,Importance,1.5,1
60546,937,2.B.5.b,Management of Financial Resources,LV,Level,0.5,1
60547,937,2.B.5.c,Management of Material Resources,IM,Importance,1.75,1
60548,937,2.B.5.c,Management of Material Resources,LV,Level,0.75,1
60549,937,2.B.5.d,Management of Personnel Resources,IM,Importance,2,1
60550,937,2.B.5.d,Management of Personnel Resources,LV,Level,1.5,1
60551,1107,2.A.1.a,Reading Comprehension,IM,Importance,2.75,1
60552,1107,2.A.1.a,Reading Comprehension,LV,Level,2.75,1
60553,1107,2.A.1.b,Active Listening,IM,Importance,2.88,1
60554,1107,2.A.1.b,Active Listening,LV,Level,2.75,1
60555,1107,2.A.1.c,Writing,IM,Importance,1.88,1
60556,1107,2.A.1.c,Writing,LV,Level,1.75,1
60557,1107,2.A.1.d,Speaking,IM,Importance,3,1
60558,1107,2.A.1.d,Speaking,LV,Level,2.5,1
60559,1107,2.A.1.e,Mathematics,IM,Importance,2.38,1
60560,1107,2.A.1.e,Mathematics,LV,Level,2.5,1
60561,1107,2.A.1.f,Science,IM,Importance,1.5,1
60562,1107,2.A.1.f,Science,LV,Level,0.5,1
60563,1107,2.A.2.a,Critical Thinking,IM,Importance,3,1
60564,1107,2.A.2.a,Critical Thinking,LV,Level,2.88,1
60565,1107,2.A.2.b,Active Learning,IM,Importance,2.5,1
60566,1107,2.A.2.b,Active Learning,LV,Level,2.12,1
60567,1107,2.A.2.c,Learning Strategies,IM,Importance,2.25,1
60568,1107,2.A.2.c,Learning Strategies,LV,Level,2.12,1
60569,1107,2.A.2.d,Monitoring,IM,Importance,3.12,1
60570,1107,2.A.2.d,Monitoring,LV,Level,2.88,1
60571,1107,2.B.1.a,Social Perceptiveness,IM,Importance,2.25,1
60572,1107,2.B.1.a,Social Perceptiveness,LV,Level,2,1
60573,1107,2.B.1.b,Coordination,IM,Importance,2.12,1
60574,1107,2.B.1.b,Coordination,LV,Level,2,1
60575,1107,2.B.1.c,Persuasion,IM,Importance,1.88,1
60576,1107,2.B.1.c,Persuasion,LV,Level,1.75,1
60577,1107,2.B.1.d,Negotiation,IM,Importance,1.88,1
60578,1107,2.B.1.d,Negotiation,LV,Level,1.38,1
60579,1107,2.B.1.e,Instructing,IM,Importance,1.88,1
60580,1107,2.B.1.e,Instructing,LV,Level,1.75,1
60581,1107,2.B.1.f,Service Orientation,IM,Importance,1.88,1
60582,1107,2.B.1.f,Service Orientation,LV,Level,1.38,1
60583,1107,2.B.2.i,Complex Problem Solving,IM,Importance,2.75,1
60584,1107,2.B.2.i,Complex Problem Solving,LV,Level,2.5,1
60585,1107,2.B.3.a,Operations Analysis,IM,Importance,1.88,1
60586,1107,2.B.3.a,Operations Analysis,LV,Level,1.62,1
60587,1107,2.B.3.b,Technology Design,IM,Importance,1.88,1
60588,1107,2.B.3.b,Technology Design,LV,Level,1.38,1
60589,1107,2.B.3.c,Equipment Selection,IM,Importance,2.88,1
60590,1107,2.B.3.c,Equipment Selection,LV,Level,2.5,1
60591,1107,2.B.3.d,Installation,IM,Importance,1.88,1
60592,1107,2.B.3.d,Installation,LV,Level,1.25,1
60593,1107,2.B.3.e,Programming,IM,Importance,1.75,1
60594,1107,2.B.3.e,Programming,LV,Level,1.12,1
60595,1107,2.B.3.g,Operation Monitoring,IM,Importance,3.62,1
60596,1107,2.B.3.g,Operation Monitoring,LV,Level,3.5,1
60597,1107,2.B.3.h,Operation and Control,IM,Importance,3.5,1
60598,1107,2.B.3.h,Operation and Control,LV,Level,3.25,1
60599,1107,2.B.3.j,Equipment Maintenance,IM,Importance,3,1
60600,1107,2.B.3.j,Equipment Maintenance,LV,Level,3,1
60601,1107,2.B.3.k,Troubleshooting,IM,Importance,3,1
60602,1107,2.B.3.k,Troubleshooting,LV,Level,3,1
60603,1107,2.B.3.l,Repairing,IM,Importance,2.88,1
60604,1107,2.B.3.l,Repairing,LV,Level,3,1
60605,1107,2.B.3.m,Quality Control Analysis,IM,Importance,3.25,1
60606,1107,2.B.3.m,Quality Control Analysis,LV,Level,3,1
60607,1107,2.B.4.e,Judgment and Decision Making,IM,Importance,2.88,1
60608,1107,2.B.4.e,Judgment and Decision Making,LV,Level,2.12,1
60609,1107,2.B.4.g,Systems Analysis,IM,Importance,1.75,1
60610,1107,2.B.4.g,Systems Analysis,LV,Level,0.88,1
60611,1107,2.B.4.h,Systems Evaluation,IM,Importance,2,1
60612,1107,2.B.4.h,Systems Evaluation,LV,Level,1.62,1
60613,1107,2.B.5.a,Time Management,IM,Importance,2.75,1
60614,1107,2.B.5.a,Time Management,LV,Level,2.12,1
60615,1107,2.B.5.b,Management of Financial Resources,IM,Importance,1.62,1
60616,1107,2.B.5.b,Management of Financial Resources,LV,Level,0.62,1
60617,1107,2.B.5.c,Management of Material Resources,IM,Importance,1.75,1
60618,1107,2.B.5.c,Management of Material Resources,LV,Level,1.12,1
60619,1107,2.B.5.d,Management of Personnel Resources,IM,Importance,1.88,1
60620,1107,2.B.5.d,Management of Personnel Resources,LV,Level,1.5,1
60621,732,2.A.1.a,Reading Comprehension,IM,Importance,4,1
60622,732,2.A.1.a,Reading Comprehension,LV,Level,3.88,1
60623,732,2.A.1.b,Active Listening,IM,Importance,3.88,1
60624,732,2.A.1.b,Active Listening,LV,Level,3.88,1
60625,732,2.A.1.c,Writing,IM,Importance,3.5,1
60626,732,2.A.1.c,Writing,LV,Level,3,1
60627,732,2.A.1.d,Speaking,IM,Importance,3.25,1
60628,732,2.A.1.d,Speaking,LV,Level,3.25,1
60629,732,2.A.1.e,Mathematics,IM,Importance,2.75,1
60630,732,2.A.1.e,Mathematics,LV,Level,2.75,1
60631,732,2.A.1.f,Science,IM,Importance,2.75,1
60632,732,2.A.1.f,Science,LV,Level,3,1
60633,732,2.A.2.a,Critical Thinking,IM,Importance,3.88,1
