id,onet_id,element_id,element_name,scale_id,scale_name,data_value,active_status
13273,688,1.C.4.b,Stress Tolerance,IM,Importance,3.97,1
13274,688,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.72,1
13275,688,1.C.5.a,Dependability,IM,Importance,4.27,1
13276,688,1.C.5.b,Attention to Detail,IM,Importance,4.88,1
13277,688,1.C.5.c,Integrity,IM,Importance,4.45,1
13278,688,1.C.6,Independence,IM,Importance,4.02,1
13279,688,1.C.7.a,Innovation,IM,Importance,4.36,1
13280,688,1.C.7.b,Analytical Thinking,IM,Importance,4.35,1
13281,781,1.C.1.a,Achievement/Effort,IM,Importance,3.95,1
13282,781,1.C.1.b,Persistence,IM,Importance,3.85,1
13283,781,1.C.1.c,Initiative,IM,Importance,4.05,1
13284,781,1.C.2.b,Leadership,IM,Importance,3.35,1
13285,781,1.C.3.a,Cooperation,IM,Importance,4.02,1
13286,781,1.C.3.b,Concern for Others,IM,Importance,3.19,1
13287,781,1.C.3.c,Social Orientation,IM,Importance,2.8,1
13288,781,1.C.4.a,Self Control,IM,Importance,3.69,1
13289,781,1.C.4.b,Stress Tolerance,IM,Importance,3.77,1
13290,781,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.95,1
13291,781,1.C.5.a,Dependability,IM,Importance,4.46,1
13292,781,1.C.5.b,Attention to Detail,IM,Importance,4.69,1
13293,781,1.C.5.c,Integrity,IM,Importance,4.08,1
13294,781,1.C.6,Independence,IM,Importance,4.24,1
13295,781,1.C.7.a,Innovation,IM,Importance,4.1,1
13296,781,1.C.7.b,Analytical Thinking,IM,Importance,4.14,1
13297,440,1.C.1.a,Achievement/Effort,IM,Importance,3.66,1
13298,440,1.C.1.b,Persistence,IM,Importance,3.7,1
13299,440,1.C.1.c,Initiative,IM,Importance,3.84,1
13300,440,1.C.2.b,Leadership,IM,Importance,3.19,1
13301,440,1.C.3.a,Cooperation,IM,Importance,3.83,1
13302,440,1.C.3.b,Concern for Others,IM,Importance,2.97,1
13303,440,1.C.3.c,Social Orientation,IM,Importance,3.19,1
13304,440,1.C.4.a,Self Control,IM,Importance,3.77,1
13305,440,1.C.4.b,Stress Tolerance,IM,Importance,3.43,1
13306,440,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.48,1
13307,440,1.C.5.a,Dependability,IM,Importance,3.81,1
13308,440,1.C.5.b,Attention to Detail,IM,Importance,4.4,1
13309,440,1.C.5.c,Integrity,IM,Importance,3.7,1
13310,440,1.C.6,Independence,IM,Importance,3.5,1
13311,440,1.C.7.a,Innovation,IM,Importance,3.07,1
13312,440,1.C.7.b,Analytical Thinking,IM,Importance,3.32,1
13313,693,1.C.1.a,Achievement/Effort,IM,Importance,3.55,1
13314,693,1.C.1.b,Persistence,IM,Importance,3.51,1
13315,693,1.C.1.c,Initiative,IM,Importance,3.76,1
13316,693,1.C.2.b,Leadership,IM,Importance,3.29,1
13317,693,1.C.3.a,Cooperation,IM,Importance,4,1
13318,693,1.C.3.b,Concern for Others,IM,Importance,3.38,1
13319,693,1.C.3.c,Social Orientation,IM,Importance,2.71,1
13320,693,1.C.4.a,Self Control,IM,Importance,3.57,1
13321,693,1.C.4.b,Stress Tolerance,IM,Importance,3.75,1
13322,693,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.39,1
13323,693,1.C.5.a,Dependability,IM,Importance,4.34,1
13324,693,1.C.5.b,Attention to Detail,IM,Importance,4.19,1
13325,693,1.C.5.c,Integrity,IM,Importance,3.82,1
13326,693,1.C.6,Independence,IM,Importance,3.79,1
13327,693,1.C.7.a,Innovation,IM,Importance,3.3,1
13328,693,1.C.7.b,Analytical Thinking,IM,Importance,3.67,1
13329,702,1.C.1.a,Achievement/Effort,IM,Importance,3.32,1
13330,702,1.C.1.b,Persistence,IM,Importance,3.45,1
13331,702,1.C.1.c,Initiative,IM,Importance,3.58,1
13332,702,1.C.2.b,Leadership,IM,Importance,3.19,1
13333,702,1.C.3.a,Cooperation,IM,Importance,3.51,1
13334,702,1.C.3.b,Concern for Others,IM,Importance,3.05,1
13335,702,1.C.3.c,Social Orientation,IM,Importance,2.44,1
13336,702,1.C.4.a,Self Control,IM,Importance,3.3,1
13337,702,1.C.4.b,Stress Tolerance,IM,Importance,3.32,1
13338,702,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.21,1
13339,702,1.C.5.a,Dependability,IM,Importance,3.88,1
13340,702,1.C.5.b,Attention to Detail,IM,Importance,4.08,1
13341,702,1.C.5.c,Integrity,IM,Importance,3.54,1
13342,702,1.C.6,Independence,IM,Importance,3.5,1
13343,702,1.C.7.a,Innovation,IM,Importance,3.61,1
13344,702,1.C.7.b,Analytical Thinking,IM,Importance,3.66,1
13345,1056,1.C.1.a,Achievement/Effort,IM,Importance,4.06,1
13346,1056,1.C.1.b,Persistence,IM,Importance,3.91,1
13347,1056,1.C.1.c,Initiative,IM,Importance,4.19,1
13348,1056,1.C.2.b,Leadership,IM,Importance,3.79,1
13349,1056,1.C.3.a,Cooperation,IM,Importance,4.16,1
13350,1056,1.C.3.b,Concern for Others,IM,Importance,3.66,1
13351,1056,1.C.3.c,Social Orientation,IM,Importance,3.42,1
13352,1056,1.C.4.a,Self Control,IM,Importance,3.97,1
13353,1056,1.C.4.b,Stress Tolerance,IM,Importance,3.89,1
13354,1056,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.98,1
13355,1056,1.C.5.a,Dependability,IM,Importance,4.29,1
13356,1056,1.C.5.b,Attention to Detail,IM,Importance,4.51,1
13357,1056,1.C.5.c,Integrity,IM,Importance,4.29,1
13358,1056,1.C.6,Independence,IM,Importance,4.1,1
13359,1056,1.C.7.a,Innovation,IM,Importance,3.95,1
13360,1056,1.C.7.b,Analytical Thinking,IM,Importance,4.21,1
13361,1097,1.C.1.a,Achievement/Effort,IM,Importance,3.35,1
13362,1097,1.C.1.b,Persistence,IM,Importance,3.85,1
13363,1097,1.C.1.c,Initiative,IM,Importance,3.87,1
13364,1097,1.C.2.b,Leadership,IM,Importance,3.96,1
13365,1097,1.C.3.a,Cooperation,IM,Importance,3.81,1
13366,1097,1.C.3.b,Concern for Others,IM,Importance,3.46,1
13367,1097,1.C.3.c,Social Orientation,IM,Importance,2.88,1
13368,1097,1.C.4.a,Self Control,IM,Importance,3.65,1
13369,1097,1.C.4.b,Stress Tolerance,IM,Importance,3.57,1
13370,1097,1.C.4.c,Adaptability/Flexibility,IM,Importance,4,1
13371,1097,1.C.5.a,Dependability,IM,Importance,4.27,1
13372,1097,1.C.5.b,Attention to Detail,IM,Importance,4.7,1
13373,1097,1.C.5.c,Integrity,IM,Importance,4.01,1
13374,1097,1.C.6,Independence,IM,Importance,4.01,1
13375,1097,1.C.7.a,Innovation,IM,Importance,3.99,1
13376,1097,1.C.7.b,Analytical Thinking,IM,Importance,3.91,1
13377,989,1.C.1.a,Achievement/Effort,IM,Importance,3.15,1
13378,989,1.C.1.b,Persistence,IM,Importance,3.27,1
13379,989,1.C.1.c,Initiative,IM,Importance,3.36,1
13380,989,1.C.2.b,Leadership,IM,Importance,2.97,1
13381,989,1.C.3.a,Cooperation,IM,Importance,3.65,1
13382,989,1.C.3.b,Concern for Others,IM,Importance,3.47,1
13383,989,1.C.3.c,Social Orientation,IM,Importance,3.2,1
13384,989,1.C.4.a,Self Control,IM,Importance,3.39,1
13385,989,1.C.4.b,Stress Tolerance,IM,Importance,3.14,1
13386,989,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.18,1
13387,989,1.C.5.a,Dependability,IM,Importance,3.94,1
13388,989,1.C.5.b,Attention to Detail,IM,Importance,4.03,1
13389,989,1.C.5.c,Integrity,IM,Importance,3.49,1
13390,989,1.C.6,Independence,IM,Importance,3.31,1
13391,989,1.C.7.a,Innovation,IM,Importance,3.1,1
13392,989,1.C.7.b,Analytical Thinking,IM,Importance,2.87,1
13393,1099,1.C.1.a,Achievement/Effort,IM,Importance,3.48,1
13394,1099,1.C.1.b,Persistence,IM,Importance,3.41,1
13395,1099,1.C.1.c,Initiative,IM,Importance,3.7,1
13396,1099,1.C.2.b,Leadership,IM,Importance,3.24,1
13397,1099,1.C.3.a,Cooperation,IM,Importance,3.64,1
13398,1099,1.C.3.b,Concern for Others,IM,Importance,3.48,1
13399,1099,1.C.3.c,Social Orientation,IM,Importance,2.79,1
13400,1099,1.C.4.a,Self Control,IM,Importance,3.55,1
13401,1099,1.C.4.b,Stress Tolerance,IM,Importance,3.09,1
13402,1099,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.41,1
13403,1099,1.C.5.a,Dependability,IM,Importance,3.83,1
13404,1099,1.C.5.b,Attention to Detail,IM,Importance,3.95,1
13405,1099,1.C.5.c,Integrity,IM,Importance,3.52,1
13406,1099,1.C.6,Independence,IM,Importance,3.45,1
13407,1099,1.C.7.a,Innovation,IM,Importance,3.07,1
13408,1099,1.C.7.b,Analytical Thinking,IM,Importance,2.68,1
13409,497,1.C.1.a,Achievement/Effort,IM,Importance,3.51,1
13410,497,1.C.1.b,Persistence,IM,Importance,3.65,1
13411,497,1.C.1.c,Initiative,IM,Importance,3.91,1
13412,497,1.C.2.b,Leadership,IM,Importance,3.92,1
13413,497,1.C.3.a,Cooperation,IM,Importance,3.61,1
13414,497,1.C.3.b,Concern for Others,IM,Importance,3.45,1
13415,497,1.C.3.c,Social Orientation,IM,Importance,3.18,1
13416,497,1.C.4.a,Self Control,IM,Importance,3.65,1
13417,497,1.C.4.b,Stress Tolerance,IM,Importance,3.61,1
13418,497,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.66,1
13419,497,1.C.5.a,Dependability,IM,Importance,4.15,1
13420,497,1.C.5.b,Attention to Detail,IM,Importance,3.92,1
13421,497,1.C.5.c,Integrity,IM,Importance,4.05,1
13422,497,1.C.6,Independence,IM,Importance,3.95,1
13423,497,1.C.7.a,Innovation,IM,Importance,3.22,1
13424,497,1.C.7.b,Analytical Thinking,IM,Importance,3.48,1
13425,580,1.C.1.a,Achievement/Effort,IM,Importance,4.11,1
13426,580,1.C.1.b,Persistence,IM,Importance,3.95,1
13427,580,1.C.1.c,Initiative,IM,Importance,4.37,1
13428,580,1.C.2.b,Leadership,IM,Importance,4.05,1
13429,580,1.C.3.a,Cooperation,IM,Importance,3.95,1
13430,580,1.C.3.b,Concern for Others,IM,Importance,3.31,1
13431,580,1.C.3.c,Social Orientation,IM,Importance,2.99,1
13432,580,1.C.4.a,Self Control,IM,Importance,3.66,1
13433,580,1.C.4.b,Stress Tolerance,IM,Importance,4.02,1
13434,580,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.75,1
13435,580,1.C.5.a,Dependability,IM,Importance,4.61,1
13436,580,1.C.5.b,Attention to Detail,IM,Importance,4.41,1
13437,580,1.C.5.c,Integrity,IM,Importance,3.39,1
13438,580,1.C.6,Independence,IM,Importance,3.75,1
13439,580,1.C.7.a,Innovation,IM,Importance,3.28,1
13440,580,1.C.7.b,Analytical Thinking,IM,Importance,3.48,1
13441,817,1.C.1.a,Achievement/Effort,IM,Importance,3.97,1
13442,817,1.C.1.b,Persistence,IM,Importance,3.64,1
13443,817,1.C.1.c,Initiative,IM,Importance,3.51,1
13444,817,1.C.2.b,Leadership,IM,Importance,3.6,1
13445,817,1.C.3.a,Cooperation,IM,Importance,4.09,1
13446,817,1.C.3.b,Concern for Others,IM,Importance,3.25,1
13447,817,1.C.3.c,Social Orientation,IM,Importance,3.61,1
13448,817,1.C.4.a,Self Control,IM,Importance,3.84,1
13449,817,1.C.4.b,Stress Tolerance,IM,Importance,3.77,1
13450,817,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.75,1
13451,817,1.C.5.a,Dependability,IM,Importance,4.25,1
13452,817,1.C.5.b,Attention to Detail,IM,Importance,4.57,1
13453,817,1.C.5.c,Integrity,IM,Importance,3.89,1
13454,817,1.C.6,Independence,IM,Importance,3.81,1
13455,817,1.C.7.a,Innovation,IM,Importance,3.45,1
13456,817,1.C.7.b,Analytical Thinking,IM,Importance,3.61,1
13457,1057,1.C.1.a,Achievement/Effort,IM,Importance,3.2,1
13458,1057,1.C.1.b,Persistence,IM,Importance,3.77,1
13459,1057,1.C.1.c,Initiative,IM,Importance,3.76,1
13460,1057,1.C.2.b,Leadership,IM,Importance,3.15,1
13461,1057,1.C.3.a,Cooperation,IM,Importance,3.87,1
13462,1057,1.C.3.b,Concern for Others,IM,Importance,3.26,1
13463,1057,1.C.3.c,Social Orientation,IM,Importance,2.55,1
13464,1057,1.C.4.a,Self Control,IM,Importance,3.49,1
13465,1057,1.C.4.b,Stress Tolerance,IM,Importance,3.43,1
13466,1057,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.86,1
13467,1057,1.C.5.a,Dependability,IM,Importance,4.12,1
13468,1057,1.C.5.b,Attention to Detail,IM,Importance,4.66,1
13469,1057,1.C.5.c,Integrity,IM,Importance,3.8,1
13470,1057,1.C.6,Independence,IM,Importance,4.1,1
13471,1057,1.C.7.a,Innovation,IM,Importance,3.52,1
13472,1057,1.C.7.b,Analytical Thinking,IM,Importance,3.82,1
13473,841,1.C.1.a,Achievement/Effort,IM,Importance,3.84,1
13474,841,1.C.1.b,Persistence,IM,Importance,3.9,1
13475,841,1.C.1.c,Initiative,IM,Importance,4.08,1
13476,841,1.C.2.b,Leadership,IM,Importance,3.45,1
13477,841,1.C.3.a,Cooperation,IM,Importance,4.12,1
13478,841,1.C.3.b,Concern for Others,IM,Importance,3.45,1
13479,841,1.C.3.c,Social Orientation,IM,Importance,2.77,1
13480,841,1.C.4.a,Self Control,IM,Importance,3.82,1
13481,841,1.C.4.b,Stress Tolerance,IM,Importance,4.07,1
13482,841,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.97,1
13483,841,1.C.5.a,Dependability,IM,Importance,4.35,1
13484,841,1.C.5.b,Attention to Detail,IM,Importance,4.85,1
13485,841,1.C.5.c,Integrity,IM,Importance,3.47,1
13486,841,1.C.6,Independence,IM,Importance,4.02,1
13487,841,1.C.7.a,Innovation,IM,Importance,3.82,1
13488,841,1.C.7.b,Analytical Thinking,IM,Importance,3.64,1
13489,846,1.C.1.a,Achievement/Effort,IM,Importance,3.95,1
13490,846,1.C.1.b,Persistence,IM,Importance,4.13,1
13491,846,1.C.1.c,Initiative,IM,Importance,3.55,1
13492,846,1.C.2.b,Leadership,IM,Importance,2.72,1
13493,846,1.C.3.a,Cooperation,IM,Importance,3.38,1
13494,846,1.C.3.b,Concern for Others,IM,Importance,2.55,1
13495,846,1.C.3.c,Social Orientation,IM,Importance,2.59,1
13496,846,1.C.4.a,Self Control,IM,Importance,3.81,1
13497,846,1.C.4.b,Stress Tolerance,IM,Importance,3.99,1
13498,846,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.6,1
13499,846,1.C.5.a,Dependability,IM,Importance,4.22,1
13500,846,1.C.5.b,Attention to Detail,IM,Importance,4.47,1
13501,846,1.C.5.c,Integrity,IM,Importance,3.98,1
13502,846,1.C.6,Independence,IM,Importance,3.79,1
13503,846,1.C.7.a,Innovation,IM,Importance,3.49,1
13504,846,1.C.7.b,Analytical Thinking,IM,Importance,3.86,1
13505,845,1.C.1.a,Achievement/Effort,IM,Importance,3.67,1
13506,845,1.C.1.b,Persistence,IM,Importance,3.63,1
13507,845,1.C.1.c,Initiative,IM,Importance,3.6,1
13508,845,1.C.2.b,Leadership,IM,Importance,3.44,1
13509,845,1.C.3.a,Cooperation,IM,Importance,3.85,1
13510,845,1.C.3.b,Concern for Others,IM,Importance,3.12,1
13511,845,1.C.3.c,Social Orientation,IM,Importance,2.92,1
13512,845,1.C.4.a,Self Control,IM,Importance,3.99,1
13513,845,1.C.4.b,Stress Tolerance,IM,Importance,3.75,1
13514,845,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.89,1
13515,845,1.C.5.a,Dependability,IM,Importance,4.04,1
13516,845,1.C.5.b,Attention to Detail,IM,Importance,4.53,1
13517,845,1.C.5.c,Integrity,IM,Importance,4.29,1
13518,845,1.C.6,Independence,IM,Importance,4.04,1
13519,845,1.C.7.a,Innovation,IM,Importance,3.01,1
13520,845,1.C.7.b,Analytical Thinking,IM,Importance,3.2,1
13521,577,1.C.1.a,Achievement/Effort,IM,Importance,3.27,1
13522,577,1.C.1.b,Persistence,IM,Importance,3.06,1
13523,577,1.C.1.c,Initiative,IM,Importance,3.69,1
13524,577,1.C.2.b,Leadership,IM,Importance,3.02,1
13525,577,1.C.3.a,Cooperation,IM,Importance,3.85,1
13526,577,1.C.3.b,Concern for Others,IM,Importance,3.63,1
13527,577,1.C.3.c,Social Orientation,IM,Importance,3.46,1
13528,577,1.C.4.a,Self Control,IM,Importance,3.84,1
13529,577,1.C.4.b,Stress Tolerance,IM,Importance,3.34,1
13530,577,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.63,1
13531,577,1.C.5.a,Dependability,IM,Importance,3.89,1
13532,577,1.C.5.b,Attention to Detail,IM,Importance,3.94,1
13533,577,1.C.5.c,Integrity,IM,Importance,3.92,1
13534,577,1.C.6,Independence,IM,Importance,4.07,1
13535,577,1.C.7.a,Innovation,IM,Importance,2.9,1
13536,577,1.C.7.b,Analytical Thinking,IM,Importance,2.9,1
13537,843,1.C.1.a,Achievement/Effort,IM,Importance,3.6,1
13538,843,1.C.1.b,Persistence,IM,Importance,3.69,1
13539,843,1.C.1.c,Initiative,IM,Importance,3.62,1
13540,843,1.C.2.b,Leadership,IM,Importance,2.86,1
13541,843,1.C.3.a,Cooperation,IM,Importance,3.66,1
13542,843,1.C.3.b,Concern for Others,IM,Importance,3.76,1
13543,843,1.C.3.c,Social Orientation,IM,Importance,3.19,1
13544,843,1.C.4.a,Self Control,IM,Importance,3.39,1
13545,843,1.C.4.b,Stress Tolerance,IM,Importance,3.76,1
13546,843,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.71,1
13547,843,1.C.5.a,Dependability,IM,Importance,4,1
13548,843,1.C.5.b,Attention to Detail,IM,Importance,3.99,1
13549,843,1.C.5.c,Integrity,IM,Importance,3.72,1
13550,843,1.C.6,Independence,IM,Importance,3.61,1
13551,843,1.C.7.a,Innovation,IM,Importance,2.97,1
13552,843,1.C.7.b,Analytical Thinking,IM,Importance,2.88,1
13553,956,1.C.1.a,Achievement/Effort,IM,Importance,3.37,1
13554,956,1.C.1.b,Persistence,IM,Importance,3.13,1
13555,956,1.C.1.c,Initiative,IM,Importance,3.07,1
13556,956,1.C.2.b,Leadership,IM,Importance,2.51,1
13557,956,1.C.3.a,Cooperation,IM,Importance,3.56,1
13558,956,1.C.3.b,Concern for Others,IM,Importance,3.32,1
13559,956,1.C.3.c,Social Orientation,IM,Importance,2.5,1
13560,956,1.C.4.a,Self Control,IM,Importance,3.26,1
13561,956,1.C.4.b,Stress Tolerance,IM,Importance,2.99,1
13562,956,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.4,1
13563,956,1.C.5.a,Dependability,IM,Importance,4.19,1
13564,956,1.C.5.b,Attention to Detail,IM,Importance,4.31,1
13565,956,1.C.5.c,Integrity,IM,Importance,3.5,1
13566,956,1.C.6,Independence,IM,Importance,3.55,1
13567,956,1.C.7.a,Innovation,IM,Importance,2.66,1
13568,956,1.C.7.b,Analytical Thinking,IM,Importance,2.44,1
13569,963,1.C.1.a,Achievement/Effort,IM,Importance,3.32,1
13570,963,1.C.1.b,Persistence,IM,Importance,3.27,1
13571,963,1.C.1.c,Initiative,IM,Importance,3.47,1
13572,963,1.C.2.b,Leadership,IM,Importance,2.67,1
13573,963,1.C.3.a,Cooperation,IM,Importance,3.48,1
13574,963,1.C.3.b,Concern for Others,IM,Importance,3.06,1
13575,963,1.C.3.c,Social Orientation,IM,Importance,2.68,1
13576,963,1.C.4.a,Self Control,IM,Importance,3.15,1
13577,963,1.C.4.b,Stress Tolerance,IM,Importance,2.94,1
13578,963,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.14,1
13579,963,1.C.5.a,Dependability,IM,Importance,4.15,1
13580,963,1.C.5.b,Attention to Detail,IM,Importance,3.99,1
13581,963,1.C.5.c,Integrity,IM,Importance,3.76,1
13582,963,1.C.6,Independence,IM,Importance,4.06,1
13583,963,1.C.7.a,Innovation,IM,Importance,3.37,1
13584,963,1.C.7.b,Analytical Thinking,IM,Importance,2.63,1
13585,964,1.C.1.a,Achievement/Effort,IM,Importance,3.81,1
13586,964,1.C.1.b,Persistence,IM,Importance,4.06,1
13587,964,1.C.1.c,Initiative,IM,Importance,3.96,1
13588,964,1.C.2.b,Leadership,IM,Importance,3.46,1
13589,964,1.C.3.a,Cooperation,IM,Importance,4.07,1
13590,964,1.C.3.b,Concern for Others,IM,Importance,3.17,1
13591,964,1.C.3.c,Social Orientation,IM,Importance,3.09,1
13592,964,1.C.4.a,Self Control,IM,Importance,4.35,1
13593,964,1.C.4.b,Stress Tolerance,IM,Importance,4.02,1
13594,964,1.C.4.c,Adaptability/Flexibility,IM,Importance,4.29,1
13595,964,1.C.5.a,Dependability,IM,Importance,4.68,1
13596,964,1.C.5.b,Attention to Detail,IM,Importance,4.28,1
13597,964,1.C.5.c,Integrity,IM,Importance,4.17,1
13598,964,1.C.6,Independence,IM,Importance,3.94,1
13599,964,1.C.7.a,Innovation,IM,Importance,3.36,1
13600,964,1.C.7.b,Analytical Thinking,IM,Importance,3.19,1
13601,955,1.C.1.a,Achievement/Effort,IM,Importance,3.89,1
13602,955,1.C.1.b,Persistence,IM,Importance,3.89,1
13603,955,1.C.1.c,Initiative,IM,Importance,3.7,1
13604,955,1.C.2.b,Leadership,IM,Importance,2.48,1
13605,955,1.C.3.a,Cooperation,IM,Importance,3.63,1
13606,955,1.C.3.b,Concern for Others,IM,Importance,3.3,1
13607,955,1.C.3.c,Social Orientation,IM,Importance,2.19,1
13608,955,1.C.4.a,Self Control,IM,Importance,3.44,1
13609,955,1.C.4.b,Stress Tolerance,IM,Importance,3.67,1
13610,955,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.3,1
13611,955,1.C.5.a,Dependability,IM,Importance,4.52,1
13612,955,1.C.5.b,Attention to Detail,IM,Importance,4.89,1
13613,955,1.C.5.c,Integrity,IM,Importance,3.96,1
13614,955,1.C.6,Independence,IM,Importance,4.04,1
13615,955,1.C.7.a,Innovation,IM,Importance,4,1
13616,955,1.C.7.b,Analytical Thinking,IM,Importance,3.41,1
13617,1026,1.C.1.a,Achievement/Effort,IM,Importance,4.07,1
13618,1026,1.C.1.b,Persistence,IM,Importance,4.1,1
13619,1026,1.C.1.c,Initiative,IM,Importance,4.04,1
13620,1026,1.C.2.b,Leadership,IM,Importance,3.44,1
13621,1026,1.C.3.a,Cooperation,IM,Importance,4.45,1
13622,1026,1.C.3.b,Concern for Others,IM,Importance,4.24,1
13623,1026,1.C.3.c,Social Orientation,IM,Importance,3.44,1
13624,1026,1.C.4.a,Self Control,IM,Importance,4.17,1
13625,1026,1.C.4.b,Stress Tolerance,IM,Importance,4.31,1
13626,1026,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.91,1
13627,1026,1.C.5.a,Dependability,IM,Importance,4.7,1
13628,1026,1.C.5.b,Attention to Detail,IM,Importance,4.82,1
13629,1026,1.C.5.c,Integrity,IM,Importance,4.32,1
13630,1026,1.C.6,Independence,IM,Importance,4.1,1
13631,1026,1.C.7.a,Innovation,IM,Importance,3.99,1
13632,1026,1.C.7.b,Analytical Thinking,IM,Importance,3.24,1
13633,1045,1.C.1.a,Achievement/Effort,IM,Importance,3.18,1
13634,1045,1.C.1.b,Persistence,IM,Importance,3.09,1
13635,1045,1.C.1.c,Initiative,IM,Importance,3.64,1
13636,1045,1.C.2.b,Leadership,IM,Importance,2.66,1
13637,1045,1.C.3.a,Cooperation,IM,Importance,3.7,1
13638,1045,1.C.3.b,Concern for Others,IM,Importance,3.65,1
13639,1045,1.C.3.c,Social Orientation,IM,Importance,3.05,1
13640,1045,1.C.4.a,Self Control,IM,Importance,3.73,1
13641,1045,1.C.4.b,Stress Tolerance,IM,Importance,3.1,1
13642,1045,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.58,1
13643,1045,1.C.5.a,Dependability,IM,Importance,3.88,1
13644,1045,1.C.5.b,Attention to Detail,IM,Importance,3.65,1
13645,1045,1.C.5.c,Integrity,IM,Importance,3.38,1
13646,1045,1.C.6,Independence,IM,Importance,3.4,1
13647,1045,1.C.7.a,Innovation,IM,Importance,2.79,1
13648,1045,1.C.7.b,Analytical Thinking,IM,Importance,3.03,1
13649,1046,1.C.1.a,Achievement/Effort,IM,Importance,3.21,1
13650,1046,1.C.1.b,Persistence,IM,Importance,3.53,1
13651,1046,1.C.1.c,Initiative,IM,Importance,3.39,1
13652,1046,1.C.2.b,Leadership,IM,Importance,3.23,1
13653,1046,1.C.3.a,Cooperation,IM,Importance,3.91,1
13654,1046,1.C.3.b,Concern for Others,IM,Importance,3.25,1
13655,1046,1.C.3.c,Social Orientation,IM,Importance,3.13,1
13656,1046,1.C.4.a,Self Control,IM,Importance,3.62,1
13657,1046,1.C.4.b,Stress Tolerance,IM,Importance,3.57,1
13658,1046,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.44,1
13659,1046,1.C.5.a,Dependability,IM,Importance,3.92,1
13660,1046,1.C.5.b,Attention to Detail,IM,Importance,3.92,1
13661,1046,1.C.5.c,Integrity,IM,Importance,3.82,1
13662,1046,1.C.6,Independence,IM,Importance,3.45,1
13663,1046,1.C.7.a,Innovation,IM,Importance,3.35,1
13664,1046,1.C.7.b,Analytical Thinking,IM,Importance,3.49,1
13665,1047,1.C.1.a,Achievement/Effort,IM,Importance,3.69,1
13666,1047,1.C.1.b,Persistence,IM,Importance,4.01,1
13667,1047,1.C.1.c,Initiative,IM,Importance,3.42,1
13668,1047,1.C.2.b,Leadership,IM,Importance,2.53,1
13669,1047,1.C.3.a,Cooperation,IM,Importance,3.8,1
13670,1047,1.C.3.b,Concern for Others,IM,Importance,3.24,1
13671,1047,1.C.3.c,Social Orientation,IM,Importance,3.07,1
13672,1047,1.C.4.a,Self Control,IM,Importance,3.84,1
13673,1047,1.C.4.b,Stress Tolerance,IM,Importance,3.64,1
13674,1047,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.44,1
13675,1047,1.C.5.a,Dependability,IM,Importance,4.1,1
13676,1047,1.C.5.b,Attention to Detail,IM,Importance,4.21,1
13677,1047,1.C.5.c,Integrity,IM,Importance,3.21,1
13678,1047,1.C.6,Independence,IM,Importance,3.91,1
13679,1047,1.C.7.a,Innovation,IM,Importance,3.05,1
13680,1047,1.C.7.b,Analytical Thinking,IM,Importance,3.02,1
13681,1048,1.C.1.a,Achievement/Effort,IM,Importance,3.52,1
13682,1048,1.C.1.b,Persistence,IM,Importance,3.58,1
13683,1048,1.C.1.c,Initiative,IM,Importance,3.51,1
13684,1048,1.C.2.b,Leadership,IM,Importance,3.01,1
13685,1048,1.C.3.a,Cooperation,IM,Importance,3.91,1
13686,1048,1.C.3.b,Concern for Others,IM,Importance,3.52,1
13687,1048,1.C.3.c,Social Orientation,IM,Importance,2.94,1
13688,1048,1.C.4.a,Self Control,IM,Importance,3.51,1
13689,1048,1.C.4.b,Stress Tolerance,IM,Importance,3.74,1
13690,1048,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.63,1
13691,1048,1.C.5.a,Dependability,IM,Importance,3.95,1
13692,1048,1.C.5.b,Attention to Detail,IM,Importance,3.94,1
13693,1048,1.C.5.c,Integrity,IM,Importance,3.57,1
13694,1048,1.C.6,Independence,IM,Importance,4.16,1
13695,1048,1.C.7.a,Innovation,IM,Importance,3,1
13696,1048,1.C.7.b,Analytical Thinking,IM,Importance,2.71,1
13697,356,1.C.1.a,Achievement/Effort,IM,Importance,3.24,1
